gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM	posterior_mean_count	posterior_standard_deviation_of_count	pme_TPM	pme_FPKM	TPM_ci_lower_bound	TPM_ci_upper_bound	FPKM_ci_lower_bound	FPKM_ci_upper_bound
ENSG00000178591.6	"ENST00000382410.2,ENST00000608838.1"	893.5	645.44	0	0	0	0	0	0.05	0.05	0.000640619	0.133459	0.000648101	0.134881
ENSG00000201348.1	ENST00000364478.1	208	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196562.10	"ENST00000359930.4,ENST00000361612.4,ENST00000433632.1,ENST00000437955.1,ENST00000463221.2,ENST00000465769.1,ENST00000467815.1,ENST00000474450.1,ENST00000478766.1,ENST00000479472.1,ENST00000479970.1,ENST00000484875.1,ENST00000495544.1"	1916.62	1668.58	0	0	0	0	0	0.42	0.43	0.138761	0.770408	0.140257	0.778857
ENSG00000228438.1	ENST00000439121.1	144	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252819.1	ENST00000517010.1	75	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225988.1	ENST00000443469.1	1928	1679.92	0	0	0	0	0	0.01	0.01	9.56E-08	0.0233469	9.66E-08	0.0236015
ENSG00000125788.5	"ENST00000382398.3,ENST00000542572.1"	476.5	228.64	0	0	0	0	0	0.29	0.29	0.00259594	0.818373	0.00277539	0.827261
ENSG00000232738.1	ENST00000428769.1	465	217.02	0	0	0	0	0	0.06	0.06	1.33E-06	0.18006	5.91E-08	0.182014
ENSG00000243961.2	ENST00000449270.1	1036	787.92	0	0	0	0	0	0.02	0.02	1.03E-06	0.0494881	1.04E-06	0.0500449
ENSG00000227906.3	"ENST00000421143.2,ENST00000426491.1,ENST00000438646.1,ENST00000451151.1,ENST00000453544.1,ENST00000603245.1,ENST00000603542.1,ENST00000605592.1"	952.38	704.35	0	0	0	0	0	0.33	0.33	0.0921068	0.610926	0.0930838	0.617509
ENSG00000088782.4	ENST00000382388.3	514	265.99	0	0	0	0	0	0.05	0.05	1.28E-06	0.14704	1.29E-06	0.148639
ENSG00000264599.1	ENST00000408554.2	96	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230506.1	ENST00000424931.1	349	101.14	0	0	0	0	0	0.13	0.13	2.98E-06	0.381915	3.01E-06	0.386111
ENSG00000185982.6	ENST00000334391.4	373	125.1	0	0	0	0	0	0.1	0.11	5.34E-07	0.312548	5.39E-07	0.316042
ENSG00000232448.1	ENST00000458004.1	446	198.03	0	0	0	0	0	0.07	0.07	5.12E-06	0.196768	5.18E-06	0.19892
ENSG00000237005.1	ENST00000416198.1	280	33.25	0	0	0	0	0	0.39	0.4	1.89E-05	1.17223	1.91E-05	1.18514
ENSG00000125903.4	ENST00000246105.4	698	449.94	0	0	0	0	0	0.03	0.03	3.16E-07	0.0876723	3.19E-07	0.0886159
ENSG00000214835.3	ENST00000446637.1	472	224.01	0	0	0	0	0	0.06	0.06	3.60E-06	0.176605	6.44E-06	0.178532
ENSG00000186458.4	ENST00000382376.3	2121	1872.92	0	0	0	0	0	0.01	0.01	7.06E-08	0.0208011	7.13E-08	0.0210294
ENSG00000182621.12	"ENST00000338037.6,ENST00000378637.2,ENST00000378641.3,ENST00000404098.2,ENST00000437439.1,ENST00000439627.1,ENST00000475958.1,ENST00000487210.1,ENST00000494924.1"	1360.26	1112.23	73	0.87	0.87	73	0	1.38	1.39	0.722351	2.17476	0.72864	2.19679
ENSG00000196476.7	"ENST00000360321.2,ENST00000382369.5,ENST00000400269.3"	1354.91	1106.83	844	10.07	10.06	844	0	9.98	10.08	9.27381	10.695	9.37084	10.8069
ENSG00000177764.6	ENST00000382352.3	3229	2980.92	2422.38	10.73	10.72	2431.49	56.34	10.63	10.74	9.9892	11.2764	10.1049	11.4059
ENSG00000177732.6	"ENST00000342665.2,ENST00000544632.1"	3288.67	3040.59	1645	7.15	7.14	1645	0	7.05	7.12	6.66431	7.41869	6.7482	7.51092
ENSG00000125841.8	"ENST00000382285.2,ENST00000382291.3,ENST00000470439.1,ENST00000492242.1,ENST00000608467.1,ENST00000608736.1,ENST00000608875.1,ENST00000609179.1,ENST00000609504.1"	1317.57	1069.49	1511	18.66	18.63	1511	0	18.97	19.17	17.4275	20.5955	17.617	20.8194
ENSG00000101255.6	"ENST00000217233.3,ENST00000422053.2,ENST00000449710.1,ENST00000485293.1"	2477.98	2229.9	9876	58.51	58.41	9876	0	57.77	58.37	56.6162	58.9472	57.2148	59.5675
ENSG00000101333.12	"ENST00000278655.4,ENST00000334005.3,ENST00000378473.3,ENST00000378493.1,ENST00000378501.2,ENST00000407043.2,ENST00000414679.2,ENST00000416836.1,ENST00000437503.1,ENST00000441846.1,ENST00000464199.1,ENST00000473151.1,ENST00000482123.1,ENST00000492632.1"	955.02	707	115	2.15	2.15	115	0	2.33	2.35	1.73043	2.95196	1.74972	2.98477
ENSG00000125826.15	"ENST00000353660.3,ENST00000356286.5,ENST00000382181.2,ENST00000382214.3,ENST00000400245.3,ENST00000400247.3,ENST00000411647.1,ENST00000414880.1,ENST00000415942.1,ENST00000441733.1,ENST00000465226.1,ENST00000468272.1,ENST00000475269.1"	1425.62	1177.54	3575	40.11	40.04	3575	0	39.87	40.28	38.2944	41.424	38.723	41.8844
ENSG00000125875.9	"ENST00000354200.4,ENST00000461188.1,ENST00000461304.1,ENST00000494633.1"	3941.53	3693.45	4195	15	14.98	4195	0	14.81	14.96	14.2624	15.3509	14.4259	15.5257
ENSG00000124126.9	"ENST00000371941.3,ENST00000396220.1,ENST00000482556.1,ENST00000496915.1"	6056.08	5807.99	1420	3.23	3.22	1420	0	3.24	3.27	3.03862	3.4563	3.06525	3.48772
ENSG00000101266.12	"ENST00000217244.3,ENST00000349736.5,ENST00000400217.2,ENST00000400227.3,ENST00000460062.2,ENST00000608066.1,ENST00000608490.1,ENST00000609525.1,ENST00000609606.1"	3843.83	3595.75	12044.68	44.25	44.18	12043.97	3.94	44.22	44.68	42.9265	45.6217	43.391	46.1138
ENSG00000125869.5	"ENST00000246070.2,ENST00000427562.2"	1674	1425.92	0	0	0	0	0	0.02	0.02	0.000599031	0.047604	0.000613234	0.0481231
ENSG00000124198.8	"ENST00000371917.4,ENST00000493140.1"	8852	8603.92	4413	6.78	6.76	4413	0	8.14	8.23	6.52765	11.0933	6.59588	11.2097
ENSG00000101349.12	"ENST00000353224.5,ENST00000378423.1,ENST00000378429.3"	4631	4382.92	0	0	0	0	0	0.01	0.01	0.00104851	0.0190674	0.00105971	0.0192709
ENSG00000132623.11	"ENST00000378380.3,ENST00000378392.1,ENST00000437504.1,ENST00000488991.1"	3699.92	3451.84	258	0.99	0.99	258	0	1.06	1.07	0.893432	1.21931	0.911947	1.24134
ENSG00000132639.8	"ENST00000254976.2,ENST00000304886.2,ENST00000430336.1,ENST00000492814.1,ENST00000495883.1"	1456.2	1208.16	0	0	0	0	0	0.15	0.15	0.0175533	0.323601	0.0176948	0.327099
ENSG00000124207.12	"ENST00000262982.2,ENST00000396192.3,ENST00000469700.1,ENST00000542325.1"	3155.15	2907.07	28097	127.68	127.47	28097	0	125.93	127.23	124.215	127.724	125.54	129.088
ENSG00000125863.13	"ENST00000347364.3,ENST00000399054.2,ENST00000609375.1"	6594.27	6346.19	4941	10.29	10.27	4941	0	10.27	10.38	9.80809	10.8292	9.90944	10.9405
ENSG00000149346.10	"ENST00000334534.5,ENST00000488816.1"	1407	1158.92	81	0.92	0.92	81	0	0.96	0.97	0.746821	1.17028	0.759388	1.18735
ENSG00000101384.7	"ENST00000254958.5,ENST00000423891.2"	3758	3509.92	20	0.08	0.08	20	0	0.07	0.08	0.0430673	0.108642	0.0435321	0.109819
ENSG00000125899.6	"ENST00000378252.1,ENST00000537362.1"	286	99.02	0	0	0	0	0	0.07	0.07	1.15E-07	0.194956	1.16E-07	0.197122
ENSG00000124214.15	"ENST00000340954.7,ENST00000347458.5,ENST00000360426.4,ENST00000371792.1,ENST00000371802.1,ENST00000371828.3,ENST00000371856.2,ENST00000437404.2,ENST00000456866.2"	3303.04	3054.96	10774	46.59	46.51	10774	0	46.01	46.49	45.1268	46.905	45.6095	47.4057
ENSG00000132640.10	"ENST00000254977.3,ENST00000378226.2,ENST00000399006.2,ENST00000405977.1,ENST00000422390.1,ENST00000430557.1,ENST00000449299.1,ENST00000450368.1,ENST00000455911.1,ENST00000471120.1,ENST00000473180.1,ENST00000473416.1,ENST00000488503.1"	4339.3	4091.23	1069	3.45	3.45	1069	0	3.89	3.93	3.46924	4.3344	3.51389	4.38864
ENSG00000125878.4	ENST00000246080.3	1555	1306.92	308	3.11	3.11	308	0	3.08	3.11	2.74376	3.42962	2.77294	3.46626
ENSG00000271303.1	ENST00000381962.3	2698	2449.92	2667	14.38	14.36	2661.93	5.84	14.15	14.3	13.6229	14.6946	13.768	14.851
ENSG00000270299.1	ENST00000488788.2	2714	2465.92	0	0	0	5.07	5.84	0.03	0.03	2.11E-07	0.0972847	2.14E-07	0.0983653
ENSG00000215397.3	ENST00000246104.6	3577	3328.92	64	0.25	0.25	64	0	0.25	0.26	0.194599	0.317257	0.196623	0.320663
ENSG00000101276.10	"ENST00000217254.7,ENST00000381944.3,ENST00000473664.1,ENST00000488495.1"	3060	2811.92	17	0.08	0.08	17	0	0.15	0.15	0.0664361	0.245563	0.0683531	0.249409
ENSG00000125898.8	"ENST00000246100.3,ENST00000304189.2,ENST00000381939.1,ENST00000381941.3,ENST00000505691.2,ENST00000541082.1"	1797.6	1549.52	993	8.47	8.45	993	0	8.41	8.5	7.90203	8.94408	7.98761	9.04066
ENSG00000101280.6	"ENST00000381922.3,ENST00000546022.1"	1812	1563.92	0	0	0	0	0	0.02	0.02	0.000481129	0.0397225	0.000505083	0.0401758
ENSG00000101282.4	"ENST00000217260.4,ENST00000400634.2"	1215.16	967.09	19	0.26	0.26	19	0	0.29	0.29	0.144217	0.444963	0.145588	0.449591
ENSG00000125818.13	"ENST00000246015.4,ENST00000333082.3,ENST00000335877.6,ENST00000381898.4,ENST00000381899.4,ENST00000418246.1,ENST00000435720.1,ENST00000438768.2,ENST00000478004.1,ENST00000479715.1,ENST00000484891.1"	2576.62	2328.56	2780	15.77	15.75	2780	0	16.47	16.64	14.646	18.4756	14.7956	18.6666
ENSG00000125895.5	"ENST00000381894.3,ENST00000429036.1,ENST00000481747.1"	1489.58	1241.51	1324	14.09	14.06	1324	0	13.95	14.1	13.074	14.8365	13.2148	14.9968
ENSG00000215595.1	ENST00000400633.1	1604	1355.92	11	0.11	0.11	11	0	0.12	0.12	0.053322	0.18039	0.0539247	0.18237
ENSG00000244588.1	"ENST00000246108.3,ENST00000381882.2,ENST00000402452.1,ENST00000409241.1,ENST00000477283.1"	1808	1559.92	21	0.18	0.18	21	0	0.3	0.3	0.161361	0.458147	0.163079	0.463167
ENSG00000172296.8	"ENST00000378194.4,ENST00000399002.2,ENST00000431275.1,ENST00000434210.1,ENST00000450297.1,ENST00000476791.1,ENST00000485952.1"	1410.29	1162.47	0	0	0	0	0	0.58	0.59	0.0548242	1.45974	0.0563713	1.47626
ENSG00000101298.9	"ENST00000381867.1,ENST00000381873.3"	5028.51	4780.42	549	1.52	1.51	549	0	1.5	1.51	1.3737	1.62342	1.38918	1.64166
ENSG00000101230.5	ENST00000262487.4	2593	2344.92	0	0	0	0	0	0.01	0.01	5.67E-08	0.0167778	5.73E-08	0.0169575
ENSG00000089123.11	"ENST00000337743.4,ENST00000434275.1,ENST00000455532.1,ENST00000465381.1,ENST00000476108.1,ENST00000480436.1,ENST00000483898.1,ENST00000539805.1,ENST00000544472.1"	2079.42	1831.34	587	4.23	4.23	587	0	4.45	4.5	4.00371	4.91062	4.04672	4.96365
ENSG00000124228.10	"ENST00000371764.4,ENST00000462328.1,ENST00000471144.1,ENST00000484427.1,ENST00000493252.1"	2564.5	2316.42	8116	46.28	46.21	8116	0	45.71	46.18	44.5347	46.8997	45.0249	47.4115
ENSG00000089048.10	ENST00000202816.1	3216	2967.92	3093	13.77	13.74	3093	0	13.57	13.72	13.0927	14.0442	13.2389	14.2012
ENSG00000125775.10	"ENST00000339987.3,ENST00000360779.3,ENST00000381808.3,ENST00000381812.1,ENST00000467129.1"	1404	1155.92	68	0.78	0.78	68	0	0.85	0.86	0.65203	1.06395	0.65916	1.07544
ENSG00000203630.3	ENST00000537552.1	1328	1079.92	8	0.1	0.1	8	0	0.11	0.11	0.0430129	0.180401	0.0434683	0.182303
ENSG00000088832.10	"ENST00000381715.1,ENST00000381719.3,ENST00000381724.3,ENST00000400137.4,ENST00000439640.2,ENST00000460490.1,ENST00000474657.1,ENST00000474726.1"	1494.66	1246.59	12882.45	136.52	136.29	12882.36	0.75	135.76	137.16	131.97	139.614	133.472	141.189
ENSG00000101247.13	"ENST00000378081.5,ENST00000378106.5,ENST00000463598.1,ENST00000464269.1,ENST00000469177.1,ENST00000475968.1,ENST00000476124.1,ENST00000476200.1,ENST00000476536.1,ENST00000477732.1,ENST00000479682.1,ENST00000479716.1,ENST00000481249.1,ENST00000485738.1,ENST00000486772.1,ENST00000487478.1"	870.7	622.67	1067	22.64	22.6	1067	0	23.34	23.59	20.9742	25.7706	21.2105	26.0595
ENSG00000124201.10	"ENST00000371744.1,ENST00000371752.1,ENST00000371754.4,ENST00000396105.1,ENST00000455070.1,ENST00000469991.1"	7250.6	7002.52	2818	5.32	5.31	2818	0	5.3	5.36	5.09318	5.50816	5.14866	5.56786
ENSG00000088833.13	"ENST00000216879.4,ENST00000350991.4,ENST00000353088.2,ENST00000381653.5,ENST00000381658.4,ENST00000461211.1,ENST00000470376.1,ENST00000476071.1,ENST00000478168.1,ENST00000487086.1,ENST00000489203.2,ENST00000553571.1,ENST00000555359.1,ENST00000555568.1,ENST00000555944.1"	1407.41	1159.33	4905	55.89	55.8	4905	0	55.4	55.97	53.347	57.4231	53.9438	58.0635
ENSG00000158445.7	ENST00000371741.4	11850	11601.92	0	0	0	0	0	0	0	2.58E-08	0.00336346	2.60E-08	0.0034015
ENSG00000124212.5	"ENST00000244043.4,ENST00000478971.1"	3461	3212.92	0	0	0	0	0	0.01	0.01	0.000162983	0.038508	0.000166987	0.0389284
ENSG00000101251.7	"ENST00000284951.5,ENST00000378072.5,ENST00000423870.2,ENST00000473203.1,ENST00000475649.1,ENST00000476952.1,ENST00000477435.1,ENST00000482196.1,ENST00000486903.1,ENST00000492548.1,ENST00000495437.1"	1132.91	884.87	0	0	0	0	0	0.38	0.38	0.134882	0.65206	0.136409	0.659242
ENSG00000158470.5	ENST00000371711.4	4722	4473.92	4133	12.2	12.18	4133	0	12.03	12.16	11.6713	12.407	11.7967	12.5407
ENSG00000197818.7	"ENST00000361573.2,ENST00000417961.1,ENST00000489787.1,ENST00000490250.1,ENST00000539601.1,ENST00000541138.1"	4739.51	4491.44	1466	4.31	4.3	1466	0	4.37	4.42	3.9184	4.83388	3.96694	4.89225
ENSG00000172264.12	"ENST00000217246.4,ENST00000310348.4,ENST00000378058.3,ENST00000402914.1,ENST00000407045.3,ENST00000462552.1,ENST00000463861.1,ENST00000464883.1,ENST00000477147.1,ENST00000483997.1,ENST00000486914.1,ENST00000490428.1,ENST00000492055.1,ENST00000494602.1,ENST00000497992.1"	1478.6	1230.54	0	0	0	0	0	0.35	0.36	0.160418	0.572658	0.162154	0.57885
ENSG00000158480.6	"ENST00000289431.5,ENST00000422556.1,ENST00000543716.1"	4022	3773.92	837	2.93	2.93	837	0	2.94	2.97	2.73574	3.16495	2.7648	3.19843
ENSG00000125848.9	"ENST00000341420.4,ENST00000378053.3,ENST00000462077.1"	3121.33	2873.27	0	0	0	0	0	0.04	0.04	0.00123107	0.112487	0.00116913	0.113622
ENSG00000124226.7	ENST00000244061.2	2440	2191.92	6043	36.42	36.36	6043	0	35.91	36.28	34.9936	36.8118	35.3839	37.2215
ENSG00000089177.13	"ENST00000354981.2,ENST00000355755.3,ENST00000378003.2,ENST00000408042.1,ENST00000450176.1"	4675.78	4427.7	1529	4.56	4.55	1529	0	4.63	4.67	3.99609	5.37255	4.03802	5.4292
ENSG00000124216.3	ENST00000244050.2	1686	1437.92	250	2.3	2.29	250	0	2.27	2.3	1.99211	2.55606	2.01563	2.58577
ENSG00000124208.16	ENST00000341698.2	2757	2508.92	0	0	0	2.94	3.52	0.02	0.02	4.94E-07	0.0630849	5.00E-07	0.0637744
ENSG00000244687.7	"ENST00000340309.3,ENST00000371657.5,ENST00000371674.3,ENST00000371677.3,ENST00000396059.3,ENST00000415862.2,ENST00000420027.2,ENST00000432266.1,ENST00000461960.1,ENST00000462217.1,ENST00000467839.1,ENST00000468926.1,ENST00000470565.1,ENST00000472923.1,ENST00000473860.1,ENST00000483534.1,ENST00000486653.1,ENST00000490289.1,ENST00000490555.1,ENST00000492371.2,ENST00000493090.1"	1447.42	1199.36	11566.24	127.39	127.19	11562	6.67	125.99	127.29	121.225	130.886	122.494	132.264
ENSG00000240849.6	"ENST00000371650.5,ENST00000371652.4,ENST00000371656.2,ENST00000371658.3,ENST00000453505.2,ENST00000557021.1"	2089.71	1841.63	2579.75	18.5	18.47	2581.06	6.25	18.32	18.51	17.5541	19.0648	17.7433	19.269
ENSG00000196209.8	"ENST00000359801.3,ENST00000381630.2,ENST00000444444.2,ENST00000481731.1,ENST00000486775.1,ENST00000537284.1,ENST00000608073.1,ENST00000608747.1,ENST00000609796.1"	1309.22	1061.16	0	0	0	0	0	0.19	0.19	0.057351	0.347898	0.0576802	0.351418
ENSG00000125900.8	"ENST00000381621.1,ENST00000381623.3,ENST00000429387.1"	1065.67	817.63	0	0	0	0	0	0.11	0.11	0.0056088	0.270511	0.00565849	0.273375
ENSG00000172216.4	ENST00000303004.3	1837	1588.92	5540	46.06	45.98	5540	0	45.41	45.88	44.2123	46.5948	44.685	47.0956
ENSG00000260861.2	"ENST00000564763.1,ENST00000566961.2,ENST00000567028.1"	573	324.97	0	0	0	0	0	0.12	0.12	0.0108774	0.256463	0.0111134	0.259339
ENSG00000196396.5	"ENST00000371621.3,ENST00000541713.1"	3529	3280.92	11398	45.89	45.82	11398	0	45.27	45.73	44.4235	46.0821	44.9171	46.5934
ENSG00000101307.11	"ENST00000262929.5,ENST00000279477.7,ENST00000381596.1,ENST00000381603.3,ENST00000381605.4,ENST00000562014.1,ENST00000563840.1,ENST00000565076.1,ENST00000565087.1,ENST00000565230.1,ENST00000565775.1,ENST00000566055.1,ENST00000568365.1,ENST00000569387.1,ENST00000569629.1"	1143.89	895.82	2.13	0.03	0.03	2.95	1.44	0.38	0.38	0.182489	0.594614	0.183257	0.599835
ENSG00000089012.10	"ENST00000216927.4,ENST00000303415.3,ENST00000344103.4,ENST00000381580.1,ENST00000381583.2,ENST00000478145.2,ENST00000497407.2"	1120.14	872.08	0	0	0	0	0	0.17	0.17	0.0364735	0.337022	0.0368403	0.340629
ENSG00000042062.7	"ENST00000045083.2,ENST00000327979.2,ENST00000462493.1,ENST00000462842.1,ENST00000482129.1,ENST00000488529.1,ENST00000535356.1"	2736.75	2488.67	8720	46.29	46.21	8720	0	45.71	46.18	44.0643	47.3392	44.5412	47.8521
ENSG00000125870.6	"ENST00000246071.6,ENST00000377943.5,ENST00000478522.1"	1629.78	1381.7	5115	48.9	48.82	5115	0	48.47	48.97	46.9736	49.9455	47.5097	50.5121
ENSG00000198053.7	"ENST00000356025.3,ENST00000358771.4,ENST00000400068.3"	3867	3618.92	16.87	0.06	0.06	16.05	1.44	0.07	0.07	0.0370225	0.0999806	0.037403	0.101064
ENSG00000124171.4	"ENST00000371610.2,ENST00000396039.1"	4615	4366.92	636	1.92	1.92	636	0	1.96	1.98	1.78201	2.16568	1.79416	2.18185
ENSG00000101327.4	"ENST00000217305.2,ENST00000539905.1,ENST00000540134.1"	2517.67	2269.59	0	0	0	0	0	0.02	0.02	0.00194559	0.0370566	0.00197648	0.0374662
ENSG00000124243.13	"ENST00000262591.5,ENST00000358791.5,ENST00000371608.2,ENST00000445038.1,ENST00000463943.1,ENST00000485049.1,ENST00000609336.1"	1098.79	850.71	95	1.48	1.47	95	0	1.82	1.84	1.31631	2.38774	1.32915	2.41234
ENSG00000125834.8	"ENST00000246032.3,ENST00000381482.3,ENST00000400064.3,ENST00000493263.1"	6410.74	6162.66	2474	5.3	5.29	2474	0	5.28	5.34	5.06809	5.50422	5.12368	5.56416
ENSG00000125780.11	"ENST00000381458.5,ENST00000463090.1"	1580	1331.95	0	0	0	0	0	0.05	0.05	0.00037681	0.149782	0.000363074	0.151353
ENSG00000125879.4	"ENST00000246081.2,ENST00000486129.1,ENST00000490148.1"	1031.67	783.6	0	0	0	0	0	0.07	0.07	0.00474823	0.155955	0.0050076	0.157851
ENSG00000101126.11	"ENST00000349014.3,ENST00000371602.4,ENST00000396029.3,ENST00000396032.3,ENST00000534467.1"	5954.95	5706.87	6146	14.23	14.2	6146	0	14.09	14.23	13.716	14.4693	13.8598	14.6208
ENSG00000166948.5	"ENST00000202625.2,ENST00000381423.1,ENST00000477505.1"	1690	1441.93	0	0	0	0	0	0.05	0.05	0.00237225	0.120761	0.00240764	0.12209
ENSG00000125835.13	"ENST00000339610.6,ENST00000381342.2,ENST00000438552.2,ENST00000474384.1"	1098.21	850.12	29422	457.19	456.45	29422	0	450.79	455.46	445.53	455.975	450.447	460.983
ENSG00000000419.8	"ENST00000371582.4,ENST00000371583.5,ENST00000371584.4,ENST00000371588.5,ENST00000413082.1,ENST00000466152.1,ENST00000494752.1"	1080.48	832.4	8684	137.82	137.59	8684	0	136.07	137.47	133.14	138.898	134.565	140.382
ENSG00000125851.5	"ENST00000262545.2,ENST00000377899.1,ENST00000459871.1,ENST00000470007.1,ENST00000536609.1"	2275	2026.92	4	0.03	0.03	4	0	0.08	0.08	0.0178467	0.158416	0.0180618	0.160178
ENSG00000125864.7	"ENST00000377868.2,ENST00000377873.3,ENST00000473415.1,ENST00000492424.1,ENST00000536626.1,ENST00000544874.1"	1389.43	1141.36	56	0.65	0.65	56	0	0.75	0.76	0.508427	0.99287	0.516818	1.0064
ENSG00000124217.3	ENST00000244051.1	2458	2209.92	736	4.4	4.39	736	0	4.34	4.39	4.03252	4.65809	4.07756	4.70962
ENSG00000026559.9	"ENST00000371571.4,ENST00000396017.3,ENST00000424171.1,ENST00000433903.1,ENST00000439216.1,ENST00000447736.1,ENST00000506387.1"	1793.01	1544.93	122	1.04	1.04	122	0	1.14	1.15	0.882926	1.40106	0.892549	1.41618
ENSG00000125868.11	"ENST00000246069.7,ENST00000449141.2,ENST00000474024.1"	1281.97	1033.9	3745	47.85	47.77	3745	0	47.19	47.67	45.2272	49.0245	45.7518	49.5854
ENSG00000256566.1	ENST00000461548.1	823	574.92	68.42	1.57	1.57	66.56	8.62	1.53	1.55	1.00299	2.04854	1.01398	2.07063
ENSG00000088876.7	"ENST00000278772.4,ENST00000358413.2,ENST00000381253.1,ENST00000421216.1,ENST00000445484.1,ENST00000465019.1"	2747.68	2499.61	920.58	4.87	4.86	922.44	8.62	4.98	5.03	4.34779	5.60822	4.39542	5.66974
ENSG00000101096.15	"ENST00000371564.3,ENST00000396009.3,ENST00000414705.1,ENST00000496054.1,ENST00000609507.1,ENST00000609943.1,ENST00000610033.1"	7381.97	7133.89	1510	2.8	2.79	1510	0	2.83	2.86	2.66519	2.98301	2.69092	3.01192
ENSG00000149488.11	"ENST00000358864.1,ENST00000496948.1"	2864.5	2616.42	0	0	0	0	0	0.01	0.01	0.000180744	0.0240371	0.000166891	0.0242843
ENSG00000125844.11	"ENST00000246043.4,ENST00000360807.4,ENST00000377807.2,ENST00000377813.1,ENST00000398782.2,ENST00000455029.2,ENST00000468428.1,ENST00000470422.1,ENST00000495501.2"	4112.48	3864.4	3729	12.75	12.73	3729	0	12.64	12.78	12.0722	13.1884	12.2048	13.3324
ENSG00000101361.10	"ENST00000329276.5,ENST00000415272.1,ENST00000445139.1,ENST00000460258.1,ENST00000462630.1,ENST00000466447.1,ENST00000467196.1,ENST00000467857.1,ENST00000469588.1,ENST00000470143.1,ENST00000471023.1,ENST00000480447.1,ENST00000480992.1,ENST00000484998.1,ENST00000490753.1,ENST00000492135.1,ENST00000494697.1,ENST00000496775.1"	1167.09	919.01	22880	328.88	328.35	22880	0	325.09	328.46	319.235	330.861	322.789	334.538
ENSG00000054793.9	"ENST00000311637.5,ENST00000338821.5,ENST00000402822.1,ENST00000477492.1"	7437	7188.92	186	0.34	0.34	186	0	0.4	0.41	0.30321	0.533463	0.30607	0.538922
ENSG00000101115.8	"ENST00000217086.4,ENST00000371539.3,ENST00000395997.3,ENST00000481363.1,ENST00000483130.1"	3497	3248.92	8	0.03	0.03	8	0	0.13	0.13	0.0428962	0.22843	0.0432847	0.23086
ENSG00000020256.15	"ENST00000216923.4,ENST00000346617.4,ENST00000361387.2,ENST00000371515.4,ENST00000371518.2,ENST00000371523.4,ENST00000395979.1,ENST00000395989.3,ENST00000456175.1,ENST00000461898.1,ENST00000467811.1,ENST00000477786.1"	2940.9	2692.82	1094	5.37	5.36	1094	0	5.74	5.8	5.28759	6.20033	5.34197	6.265
ENSG00000182463.11	"ENST00000329613.6,ENST00000371497.5,ENST00000603338.2,ENST00000605656.2"	5106.5	4858.42	0	0	0	0	0	0.03	0.03	0.00237771	0.0636043	0.00241326	0.0643165
ENSG00000227164.2	ENST00000439873.2	670	421.95	0	0	0	0	0	0.03	0.03	1.87E-07	0.0923935	1.89E-07	0.0934099
ENSG00000171940.9	"ENST00000302342.3,ENST00000371471.2,ENST00000431687.1,ENST00000437222.1,ENST00000540425.1"	5231.05	4982.97	4488	11.9	11.88	4488	0	11.86	11.98	11.3419	12.3602	11.4767	12.5053
ENSG00000064787.8	"ENST00000371435.2,ENST00000371440.3,ENST00000395961.3,ENST00000411563.1,ENST00000422805.1,ENST00000434986.2,ENST00000448484.1"	2962.25	2714.16	190	0.92	0.92	190	0	1.03	1.04	0.849852	1.22715	0.856161	1.2376
ENSG00000125888.10	"ENST00000246090.5,ENST00000377805.3,ENST00000427254.1,ENST00000467330.1,ENST00000545418.2"	497.2	249.22	0	0	0	0	0	0.32	0.32	0.0649261	0.622304	0.0656336	0.628954
ENSG00000089006.12	"ENST00000377759.4,ENST00000377768.3,ENST00000419004.1,ENST00000431277.1,ENST00000463050.1,ENST00000469704.1,ENST00000474883.1,ENST00000475716.1,ENST00000476648.1,ENST00000481323.1,ENST00000483485.1,ENST00000484809.1,ENST00000486039.1,ENST00000490175.1,ENST00000491090.1,ENST00000494401.1,ENST00000606557.1,ENST00000606570.1,ENST00000606602.1"	1299.02	1050.95	16424	206.45	206.11	16424	0	205.05	207.18	200.114	209.826	202.293	212.11
ENSG00000019186.5	"ENST00000216862.3,ENST00000395954.3,ENST00000395955.3,ENST00000460643.1,ENST00000472970.1,ENST00000487593.1"	1399.33	1151.31	0	0	0	0	0	0.24	0.24	0.0350337	0.50789	0.0354212	0.513309
ENSG00000101132.5	"ENST00000371419.2,ENST00000441080.2,ENST00000474326.1,ENST00000487129.1,ENST00000493356.1"	611.43	363.4	4369	158.82	158.56	4369	0	156.62	158.24	151.93	161.629	153.563	163.356
ENSG00000101134.7	"ENST00000262593.5,ENST00000395939.1,ENST00000484860.1,ENST00000491469.1"	1138	889.96	0	0	0	0	0	0.13	0.14	0.0106534	0.317246	0.0107742	0.320742
ENSG00000054803.3	ENST00000064571.2	3024	2775.92	0	0	0	0	0	0	0	1.61E-07	0.0141504	1.73E-08	0.0143044
ENSG00000124089.4	ENST00000243911.2	1084	835.92	0	0	0	0	0	0.02	0.02	1.33E-07	0.0469411	1.34E-07	0.0474325
